recipe_id,ship_id,local_name_ru,rank,faction_id,faction_name_ru,ship_class_id,ship_class_name_ru,role_id,role_name_ru,branch_id,craft_layer,producer_building_id,base_time_min_level5_yard1,time_min_level5_yard30,required_license_item_id,required_license_amount,input_ids_level5,input_amounts_level5,target_material_fe_level5,notes_ru
craft_mist_synod_heavy_egg_battleship_r05,mist_synod_heavy_egg_battleship_r05,Саламандр,5,mist_synod,Туманный Синод,battleship,Battleship,heavy_egg,HeavyEgg,heavy_egg_battleship,prepared_materials,battleship_yard,22.50,15.00,,0,steel;elektron;bulat;rubber;brass;resin;glass_ceramic;siloxane;bakelite;aramid,959;263;70;103;240;131;88;65;89;34,166447.47,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_heavy_egg_battleship_r06,mist_synod_heavy_egg_battleship_r06,Пекло,6,mist_synod,Туманный Синод,battleship,Battleship,heavy_egg,HeavyEgg,heavy_egg_battleship,hull_and_machine_parts,battleship_yard,60.00,40.00,,0,bulkhead;deck_section;hatch;actuator;armor_plate;airlock;pump;steel;plating;beam;gyroscope;cowling,67;64;46;6;16;24;5;428;18;23;2;12,387973.49,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_heavy_egg_battleship_r07,mist_synod_heavy_egg_battleship_r07,Сириус,7,mist_synod,Туманный Синод,battleship,Battleship,heavy_egg,HeavyEgg,heavy_egg_battleship,hull_and_machine_parts,battleship_yard,135.00,90.00,,0,bulkhead;deck_section;hatch;actuator;airlock;armor_plate;pump;plating;steel;beam;gyroscope;cowling,186;176;127;16;66;42;14;47;874;61;5;32,1046843.08,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_heavy_egg_battleship_r08,mist_synod_heavy_egg_battleship_r08,Солнцебой,8,mist_synod,Туманный Синод,battleship,Battleship,heavy_egg,HeavyEgg,heavy_egg_battleship,ship_blocks,battleship_yard,270.00,180.00,,0,cargo_block;defense_block;weapon_block;industry_block;power_block;bulkhead;instrument_block;deck_section;hatch;propulsion_block;actuator;airlock;armor_plate;pump,6;5;2;1;2;183;1;174;126;1;16;66;40;13,2603316.86,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_heavy_egg_battleship_r09,mist_synod_heavy_egg_battleship_r09,Апофеоз,9,mist_synod,Туманный Синод,battleship,Battleship,heavy_egg,HeavyEgg,heavy_egg_battleship,ship_blocks,battleship_yard,495.00,330.00,,0,cargo_block;defense_block;industry_block;weapon_block;power_block;instrument_block;bulkhead;deck_section;propulsion_block;hatch;actuator;airlock;steel;armor_plate,18;13;3;5;5;3;407;388;3;280;36;150;3735;88,6795665.89,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_heavy_egg_battleship_r10,mist_synod_heavy_egg_battleship_r10,Инферно,10,mist_synod,Туманный Синод,battleship,Battleship,heavy_egg,HeavyEgg,heavy_egg_battleship,faction_flagship_license,battleship_yard,900.00,600.00,mist_synod_flagship_license,1,cargo_block;defense_block;industry_block;weapon_block;power_block;bulkhead;instrument_block;deck_section;hatch;steel;propulsion_block;actuator;airlock;armor_plate;pump;elektron,38;25;6;11;9;1085;7;1033;748;14470;5;96;404;229;79;4480,15994758.81,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_gas_combine_battleship_r02,mist_synod_gas_combine_battleship_r02,Сосуд,2,mist_synod,Туманный Синод,battleship,Battleship,gas_combine,GasCombine,gas_combine_battleship,raw_resources,battleship_yard,1.60,1.07,,0,iron;magnesium;calcite;vespar;aerosil;charcoal;sylvine;copper,168;42;36;12;40;63;10;16,9810.35,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_gas_combine_battleship_r03,mist_synod_gas_combine_battleship_r03,Баллон,3,mist_synod,Туманный Синод,battleship,Battleship,gas_combine,GasCombine,gas_combine_battleship,raw_resources,battleship_yard,3.75,2.50,,0,iron;magnesium;calcite;vespar;aerosil;charcoal;sylvine;copper,442;111;96;30;106;167;27;44,26012.85,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_gas_combine_battleship_r04,mist_synod_gas_combine_battleship_r04,Гало,4,mist_synod,Туманный Синод,battleship,Battleship,gas_combine,GasCombine,gas_combine_battleship,prepared_materials,battleship_yard,9.00,6.00,,0,steel;rubber;elektron;resin;brass;siloxane;fluoroplastic;bulat;glass_ceramic;iron,304;52;106;72;77;42;12;13;41;167,65509.98,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_gas_combine_battleship_r05,mist_synod_gas_combine_battleship_r05,Дистилль,5,mist_synod,Туманный Синод,battleship,Battleship,gas_combine,GasCombine,gas_combine_battleship,prepared_materials,battleship_yard,22.50,15.00,,0,steel;rubber;elektron;resin;brass;siloxane;bulat;glass_ceramic;fluoroplastic;iron,786;135;279;183;201;107;35;108;30;287,166494.82,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_gas_combine_battleship_r06,mist_synod_gas_combine_battleship_r06,Атмосфер,6,mist_synod,Туманный Синод,battleship,Battleship,gas_combine,GasCombine,gas_combine_battleship,hull_and_machine_parts,battleship_yard,60.00,40.00,,0,bulkhead;deck_section;airlock;hatch;pump;actuator;compressor;cowling;sensor;beam;steel;armor_plate,73;59;35;43;8;5;4;22;4;29;393;8,426229.81,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_gas_combine_battleship_r07,mist_synod_gas_combine_battleship_r07,Облачник,7,mist_synod,Туманный Синод,battleship,Battleship,gas_combine,GasCombine,gas_combine_battleship,hull_and_machine_parts,battleship_yard,135.00,90.00,,0,bulkhead;deck_section;airlock;hatch;pump;actuator;compressor;cowling;sensor;beam;armor_plate;plating,193;155;92;114;21;14;10;58;10;74;21;45,1111800.19,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_gas_combine_battleship_r08,mist_synod_gas_combine_battleship_r08,Барокамера,8,mist_synod,Туманный Синод,battleship,Battleship,gas_combine,GasCombine,gas_combine_battleship,ship_blocks,battleship_yard,270.00,180.00,,0,cargo_block;industry_block;defense_block;instrument_block;power_block;bulkhead;deck_section;propulsion_block;airlock;hatch;pump;actuator;weapon_block;compressor,8;2;3;2;2;188;152;1;91;112;20;14;1;9,2730695.06,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_gas_combine_battleship_r09,mist_synod_gas_combine_battleship_r09,Небула,9,mist_synod,Туманный Синод,battleship,Battleship,gas_combine,GasCombine,gas_combine_battleship,ship_blocks,battleship_yard,495.00,330.00,,0,cargo_block;industry_block;defense_block;instrument_block;power_block;bulkhead;propulsion_block;deck_section;airlock;hatch;pump;weapon_block;actuator;steel,22;5;8;4;4;392;3;318;189;234;42;2;29;3099,6702951.13,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_mist_synod_gas_combine_battleship_r10,mist_synod_gas_combine_battleship_r10,Комбинат,10,mist_synod,Туманный Синод,battleship,Battleship,gas_combine,GasCombine,gas_combine_battleship,faction_flagship_license,battleship_yard,900.00,600.00,mist_synod_flagship_license,1,cargo_block;industry_block;defense_block;instrument_block;bulkhead;power_block;deck_section;airlock;propulsion_block;hatch;steel;pump;actuator;weapon_block;rubber;elektron,47;11;18;9;1096;9;893;532;6;657;12685;116;82;4;2182;4691,16445671.01,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_tug_frigate_r02,stone_vault_ore_tug_frigate_r02,Бадья,2,stone_vault,Каменный Свод,frigate,Frigate,ore_tug,OreTug,ore_tug_frigate,raw_resources,frigate_yard,1.60,1.07,,0,iron;calcite;magnesium;charcoal;copper;bone_grit;quartz;claudium,95;21;19;51;9;6;6;1,4806.27,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_tug_frigate_r03,stone_vault_ore_tug_frigate_r03,Крюк,3,stone_vault,Каменный Свод,frigate,Frigate,ore_tug,OreTug,ore_tug_frigate,raw_resources,frigate_yard,3.75,2.50,,0,iron;calcite;magnesium;charcoal;copper;bone_grit;quartz;claudium,234;52;48;131;21;15;15;3,11946.92,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_tug_frigate_r04,stone_vault_ore_tug_frigate_r04,Тягач,4,stone_vault,Каменный Свод,frigate,Frigate,ore_tug,OreTug,ore_tug_frigate,prepared_materials,frigate_yard,9.00,6.00,,0,steel;elektron;bulat;brass;rubber;resin;iron;bakelite;orkit;siloxane,189;42;11;38;14;18;102;23;6;9,29119.52,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_tug_frigate_r05,stone_vault_ore_tug_frigate_r05,Желоб,5,stone_vault,Каменный Свод,frigate,Frigate,ore_tug,OreTug,ore_tug_frigate,prepared_materials,frigate_yard,22.50,15.00,,0,steel;elektron;bulat;brass;rubber;resin;bakelite;iron;orkit;siloxane,500;109;31;100;38;48;59;179;14;22,75010.59,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_tug_frigate_r06,stone_vault_ore_tug_frigate_r06,Вагон,6,stone_vault,Каменный Свод,frigate,Frigate,ore_tug,OreTug,ore_tug_frigate,hull_and_machine_parts,frigate_yard,60.00,40.00,,0,bulkhead;beam;deck_section;hatch;actuator;armor_plate;pump;airlock;steel;plating;engine;gyroscope,38;29;21;16;3;7;2;9;233;12;1;1,188944.74,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_tug_frigate_r07,stone_vault_ore_tug_frigate_r07,Рудник,7,stone_vault,Каменный Свод,frigate,Frigate,ore_tug,OreTug,ore_tug_frigate,hull_and_machine_parts,frigate_yard,135.00,90.00,,0,bulkhead;beam;deck_section;hatch;actuator;armor_plate;pump;airlock;plating;steel;engine;gyroscope,95;71;52;41;7;17;6;23;29;436;2;2,465739.99,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_tug_frigate_r08,stone_vault_ore_tug_frigate_r08,Скрепер,8,stone_vault,Каменный Свод,frigate,Frigate,ore_tug,OreTug,ore_tug_frigate,ship_blocks,frigate_yard,270.00,180.00,,0,cargo_block;defense_block;power_block;industry_block;propulsion_block;bulkhead;instrument_block;beam;deck_section;actuator;hatch;armor_plate;steel;pump,3;2;1;1;1;88;1;65;48;7;37;16;639;5,1214311.70,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_tug_frigate_r09,stone_vault_ore_tug_frigate_r09,Буксир,9,stone_vault,Каменный Свод,frigate,Frigate,ore_tug,OreTug,ore_tug_frigate,ship_blocks,frigate_yard,495.00,330.00,,0,cargo_block;defense_block;power_block;industry_block;propulsion_block;bulkhead;instrument_block;beam;deck_section;actuator;steel;hatch;weapon_block;armor_plate,7;6;4;2;3;216;1;159;119;18;1961;93;1;39,3158250.36,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_tug_frigate_r10,stone_vault_ore_tug_frigate_r10,Карьер,10,stone_vault,Каменный Свод,frigate,Frigate,ore_tug,OreTug,ore_tug_frigate,faction_flagship_license,frigate_yard,900.00,600.00,stone_vault_flagship_license,1,cargo_block;defense_block;power_block;industry_block;propulsion_block;bulkhead;steel;instrument_block;beam;deck_section;actuator;hatch;armor_plate;pump;airlock;weapon_block,15;13;8;4;6;618;8219;3;450;343;51;267;112;40;155;2,8076872.09,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_single_gun_line_frigate_r02,stone_vault_single_gun_line_frigate_r02,Штырь,2,stone_vault,Каменный Свод,frigate,Frigate,single_gun_line,SingleGunLine,single_gun_line_frigate,raw_resources,frigate_yard,1.60,1.07,,0,iron;calcite;charcoal;magnesium;copper;bone_grit;nickel;quartz,92;21;73;15;17;9;3;6,5154.86,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_single_gun_line_frigate_r03,stone_vault_single_gun_line_frigate_r03,Болт,3,stone_vault,Каменный Свод,frigate,Frigate,single_gun_line,SingleGunLine,single_gun_line_frigate,raw_resources,frigate_yard,3.75,2.50,,0,iron;calcite;charcoal;magnesium;copper;bone_grit;nickel;quartz,233;52;184;38;44;23;7;14,13114.13,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_single_gun_line_frigate_r04,stone_vault_single_gun_line_frigate_r04,Клин,4,stone_vault,Каменный Свод,frigate,Frigate,single_gun_line,SingleGunLine,single_gun_line_frigate,prepared_materials,frigate_yard,9.00,6.00,,0,steel;bulat;brass;elektron;bakelite;iron;rubber;resin;aramid;glass_ceramic,219;20;41;30;31;101;11;14;9;18,32915.53,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_single_gun_line_frigate_r05,stone_vault_single_gun_line_frigate_r05,Ствол,5,stone_vault,Каменный Свод,frigate,Frigate,single_gun_line,SingleGunLine,single_gun_line_frigate,prepared_materials,frigate_yard,22.50,15.00,,0,steel;bulat;brass;elektron;bakelite;rubber;resin;aramid;glass_ceramic;iron,521;48;98;77;73;26;34;21;43;160,77297.69,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_single_gun_line_frigate_r06,stone_vault_single_gun_line_frigate_r06,Пролом,6,stone_vault,Каменный Свод,frigate,Frigate,single_gun_line,SingleGunLine,single_gun_line_frigate,hull_and_machine_parts,frigate_yard,60.00,40.00,,0,bulkhead;armor_plate;deck_section;beam;hatch;actuator;plating;steel;gyroscope;pump;engine;bulat,37;13;23;29;18;3;15;271;1;2;1;26,208188.88,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_single_gun_line_frigate_r07,stone_vault_single_gun_line_frigate_r07,Ударник,7,stone_vault,Каменный Свод,frigate,Frigate,single_gun_line,SingleGunLine,single_gun_line_frigate,hull_and_machine_parts,frigate_yard,135.00,90.00,,0,bulkhead;armor_plate;deck_section;beam;hatch;actuator;plating;gyroscope;steel;pump;engine;munition_bundle,88;31;57;67;43;8;34;3;489;5;2;18,492099.45,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_single_gun_line_frigate_r08,stone_vault_single_gun_line_frigate_r08,Буревест,8,stone_vault,Каменный Свод,frigate,Frigate,single_gun_line,SingleGunLine,single_gun_line_frigate,ship_blocks,frigate_yard,270.00,180.00,,0,defense_block;power_block;propulsion_block;weapon_block;cargo_block;instrument_block;bulkhead;armor_plate;industry_block;deck_section;beam;hatch;actuator;steel,3;2;1;1;1;1;62;22;1;40;47;31;5;541,1278866.26,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_single_gun_line_frigate_r09,stone_vault_single_gun_line_frigate_r09,Пробой,9,stone_vault,Каменный Свод,frigate,Frigate,single_gun_line,SingleGunLine,single_gun_line_frigate,ship_blocks,frigate_yard,495.00,330.00,,0,defense_block;power_block;propulsion_block;weapon_block;cargo_block;instrument_block;bulkhead;industry_block;armor_plate;deck_section;steel;beam;hatch;actuator,8;4;2;3;4;2;180;1;64;118;1988;133;90;16,3109819.77,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_single_gun_line_frigate_r10,stone_vault_single_gun_line_frigate_r10,Монолит,10,stone_vault,Каменный Свод,frigate,Frigate,single_gun_line,SingleGunLine,single_gun_line_frigate,faction_flagship_license,frigate_yard,900.00,600.00,stone_vault_flagship_license,1,defense_block;power_block;weapon_block;propulsion_block;cargo_block;instrument_block;bulkhead;steel;armor_plate;industry_block;deck_section;hatch;actuator;beam;bulat;plating,17;8;6;5;8;4;509;8235;181;2;335;257;46;370;801;193,7814631.43,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_armored_gun_cruiser_r02,stone_vault_armored_gun_cruiser_r02,Плита,2,stone_vault,Каменный Свод,cruiser,Cruiser,armored_gun,ArmoredGun,armored_gun_cruiser,raw_resources,cruiser_yard,1.60,1.07,,0,iron;calcite;charcoal;copper;magnesium;bone_grit;nickel;monazite,119;27;89;22;13;12;4;1,6354.94,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_armored_gun_cruiser_r03,stone_vault_armored_gun_cruiser_r03,Заслон,3,stone_vault,Каменный Свод,cruiser,Cruiser,armored_gun,ArmoredGun,armored_gun_cruiser,raw_resources,cruiser_yard,3.75,2.50,,0,iron;calcite;charcoal;copper;magnesium;bone_grit;nickel;monazite,312;70;236;58;33;33;10;1,16799.66,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_armored_gun_cruiser_r04,stone_vault_armored_gun_cruiser_r04,Каземат,4,stone_vault,Каменный Свод,cruiser,Cruiser,armored_gun,ArmoredGun,armored_gun_cruiser,prepared_materials,cruiser_yard,9.00,6.00,,0,steel;bulat;brass;bakelite;iron;rubber;glass_ceramic;resin;elektron;aramid,287;27;52;41;132;15;25;16;21;9,41277.91,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_armored_gun_cruiser_r05,stone_vault_armored_gun_cruiser_r05,Надел,5,stone_vault,Каменный Свод,cruiser,Cruiser,armored_gun,ArmoredGun,armored_gun_cruiser,prepared_materials,cruiser_yard,22.50,15.00,,0,steel;bulat;brass;bakelite;rubber;glass_ceramic;resin;elektron;iron;aramid,740;70;136;106;38;63;43;61;227;24,105050.02,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_armored_gun_cruiser_r06,stone_vault_armored_gun_cruiser_r06,Панцирь,6,stone_vault,Каменный Свод,cruiser,Cruiser,armored_gun,ArmoredGun,armored_gun_cruiser,hull_and_machine_parts,cruiser_yard,60.00,40.00,,0,bulkhead;armor_plate;deck_section;hatch;beam;actuator;steel;plating;pump;gyroscope;bulat;munition_bundle,53;19;33;26;38;4;386;18;3;1;37;10,284743.63,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_armored_gun_cruiser_r07,stone_vault_armored_gun_cruiser_r07,Утес,7,stone_vault,Каменный Свод,cruiser,Cruiser,armored_gun,ArmoredGun,armored_gun_cruiser,hull_and_machine_parts,cruiser_yard,135.00,90.00,,0,bulkhead;armor_plate;deck_section;hatch;beam;actuator;plating;steel;pump;gyroscope;munition_bundle;airlock,133;48;84;66;93;10;44;729;7;4;26;15,701937.79,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_armored_gun_cruiser_r08,stone_vault_armored_gun_cruiser_r08,Донжон,8,stone_vault,Каменный Свод,cruiser,Cruiser,armored_gun,ArmoredGun,armored_gun_cruiser,ship_blocks,cruiser_yard,270.00,180.00,,0,defense_block;power_block;weapon_block;cargo_block;bulkhead;propulsion_block;instrument_block;armor_plate;deck_section;industry_block;hatch;beam;actuator;steel,4;2;2;2;116;1;1;42;75;1;59;79;9;1013,1769609.04,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_armored_gun_cruiser_r09,stone_vault_armored_gun_cruiser_r09,Бронник,9,stone_vault,Каменный Свод,cruiser,Cruiser,armored_gun,ArmoredGun,armored_gun_cruiser,ship_blocks,cruiser_yard,495.00,330.00,,0,defense_block;power_block;weapon_block;cargo_block;propulsion_block;instrument_block;bulkhead;armor_plate;industry_block;deck_section;steel;hatch;beam;actuator,12;5;5;5;3;2;282;103;1;185;3087;144;191;22,4513451.03,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_armored_gun_cruiser_r10,stone_vault_armored_gun_cruiser_r10,Бастион,10,stone_vault,Каменный Свод,cruiser,Cruiser,armored_gun,ArmoredGun,armored_gun_cruiser,faction_flagship_license,cruiser_yard,900.00,600.00,stone_vault_flagship_license,1,defense_block;power_block;weapon_block;cargo_block;bulkhead;propulsion_block;instrument_block;steel;armor_plate;deck_section;hatch;industry_block;beam;actuator;bulat;plating,26;11;10;11;778;5;5;12510;285;517;402;2;522;61;1244;251,11177271.52,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_magnet_hauler_cruiser_r02,stone_vault_magnet_hauler_cruiser_r02,Захват,2,stone_vault,Каменный Свод,cruiser,Cruiser,magnet_hauler,MagnetHauler,magnet_hauler_cruiser,raw_resources,cruiser_yard,1.60,1.07,,0,iron;calcite;magnesium;charcoal;copper;bone_grit;nickel;quartz,134;30;21;69;11;10;3;8,6494.94,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_magnet_hauler_cruiser_r03,stone_vault_magnet_hauler_cruiser_r03,Трос,3,stone_vault,Каменный Свод,cruiser,Cruiser,magnet_hauler,MagnetHauler,magnet_hauler_cruiser,raw_resources,cruiser_yard,3.75,2.50,,0,iron;calcite;magnesium;charcoal;copper;bone_grit;quartz;nickel,333;75;52;179;29;24;20;7,16274.15,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_magnet_hauler_cruiser_r04,stone_vault_magnet_hauler_cruiser_r04,Ковш,4,stone_vault,Каменный Свод,cruiser,Cruiser,magnet_hauler,MagnetHauler,magnet_hauler_cruiser,prepared_materials,cruiser_yard,9.00,6.00,,0,steel;bulat;brass;rubber;elektron;iron;resin;bakelite;calcite;bronze,283;17;54;21;45;155;26;36;35;22,41756.32,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_magnet_hauler_cruiser_r05,stone_vault_magnet_hauler_cruiser_r05,Грузарь,5,stone_vault,Каменный Свод,cruiser,Cruiser,magnet_hauler,MagnetHauler,magnet_hauler_cruiser,prepared_materials,cruiser_yard,22.50,15.00,,0,steel;bulat;brass;rubber;elektron;resin;bakelite;iron;glass_ceramic;bronze,724;45;138;55;115;65;91;262;44;55,104397.69,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_magnet_hauler_cruiser_r06,stone_vault_magnet_hauler_cruiser_r06,Магнетит,6,stone_vault,Каменный Свод,cruiser,Cruiser,magnet_hauler,MagnetHauler,magnet_hauler_cruiser,hull_and_machine_parts,cruiser_yard,60.00,40.00,,0,bulkhead;beam;deck_section;hatch;actuator;armor_plate;pump;airlock;steel;plating;sensor;calculator,56;43;29;23;4;10;4;14;341;16;2;1,272237.54,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_magnet_hauler_cruiser_r07,stone_vault_magnet_hauler_cruiser_r07,Лебедка,7,stone_vault,Каменный Свод,cruiser,Cruiser,magnet_hauler,MagnetHauler,magnet_hauler_cruiser,hull_and_machine_parts,cruiser_yard,135.00,90.00,,0,bulkhead;beam;deck_section;hatch;actuator;armor_plate;pump;airlock;plating;steel;sensor;calculator,130;97;66;53;9;24;9;32;36;587;4;1,620609.70,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_magnet_hauler_cruiser_r08,stone_vault_magnet_hauler_cruiser_r08,Подъемник,8,stone_vault,Каменный Свод,cruiser,Cruiser,magnet_hauler,MagnetHauler,magnet_hauler_cruiser,ship_blocks,cruiser_yard,270.00,180.00,,0,cargo_block;defense_block;industry_block;power_block;bulkhead;propulsion_block;instrument_block;beam;deck_section;hatch;actuator;armor_plate;pump;steel,3;3;1;2;136;1;1;101;69;55;10;25;9;974,1629864.96,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_magnet_hauler_cruiser_r09,stone_vault_magnet_hauler_cruiser_r09,Рельс,9,stone_vault,Каменный Свод,cruiser,Cruiser,magnet_hauler,MagnetHauler,magnet_hauler_cruiser,ship_blocks,cruiser_yard,495.00,330.00,,0,cargo_block;defense_block;industry_block;power_block;propulsion_block;instrument_block;bulkhead;beam;steel;deck_section;hatch;actuator;armor_plate;pump,8;8;2;4;3;2;279;203;2499;142;114;21;52;19,3968814.30,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_magnet_hauler_cruiser_r10,stone_vault_magnet_hauler_cruiser_r10,Титанит,10,stone_vault,Каменный Свод,cruiser,Cruiser,magnet_hauler,MagnetHauler,magnet_hauler_cruiser,faction_flagship_license,cruiser_yard,900.00,600.00,stone_vault_flagship_license,1,cargo_block;defense_block;industry_block;power_block;bulkhead;propulsion_block;instrument_block;steel;beam;deck_section;actuator;hatch;armor_plate;pump;airlock;hangar_block,19;18;6;9;818;6;5;10723;590;413;62;334;154;57;207;1,10422637.34,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_refinery_cruiser_r02,stone_vault_refinery_cruiser_r02,Дробь,2,stone_vault,Каменный Свод,cruiser,Cruiser,refinery,Refinery,refinery_cruiser,raw_resources,cruiser_yard,1.60,1.07,,0,iron;calcite;charcoal;magnesium;copper;bone_grit;quartz;nickel,151;35;89;20;11;10;10;3,7290.51,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_refinery_cruiser_r03,stone_vault_refinery_cruiser_r03,Сито,3,stone_vault,Каменный Свод,cruiser,Cruiser,refinery,Refinery,refinery_cruiser,raw_resources,cruiser_yard,3.75,2.50,,0,iron;calcite;charcoal;magnesium;copper;bone_grit;quartz;nickel,362;84;218;49;26;25;25;8,17610.66,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_refinery_cruiser_r04,stone_vault_refinery_cruiser_r04,Толчея,4,stone_vault,Каменный Свод,cruiser,Cruiser,refinery,Refinery,refinery_cruiser,prepared_materials,cruiser_yard,9.00,6.00,,0,steel;bulat;rubber;brass;resin;iron;elektron;bakelite;calcite;glass_ceramic,300;19;27;57;33;164;36;37;39;18,44940.80,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_refinery_cruiser_r05,stone_vault_refinery_cruiser_r05,Мельница,5,stone_vault,Каменный Свод,cruiser,Cruiser,refinery,Refinery,refinery_cruiser,prepared_materials,cruiser_yard,22.50,15.00,,0,steel;bulat;rubber;brass;resin;elektron;bakelite;iron;glass_ceramic;bronze,776;51;69;150;84;93;93;281;52;55,113576.33,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_refinery_cruiser_r06,stone_vault_refinery_cruiser_r06,Фракция,6,stone_vault,Каменный Свод,cruiser,Cruiser,refinery,Refinery,refinery_cruiser,hull_and_machine_parts,cruiser_yard,60.00,40.00,,0,bulkhead;beam;pump;deck_section;hatch;actuator;armor_plate;airlock;steel;plating;sensor;bulat,57;48;5;25;21;4;10;15;347;15;2;23,274126.43,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_refinery_cruiser_r07,stone_vault_refinery_cruiser_r07,Концентрат,7,stone_vault,Каменный Свод,cruiser,Cruiser,refinery,Refinery,refinery_cruiser,hull_and_machine_parts,cruiser_yard,135.00,90.00,,0,bulkhead;beam;pump;deck_section;actuator;hatch;armor_plate;airlock;plating;steel;sensor;cowling,155;128;13;69;10;56;27;42;40;707;4;14,735014.47,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_refinery_cruiser_r08,stone_vault_refinery_cruiser_r08,Плавень,8,stone_vault,Каменный Свод,cruiser,Cruiser,refinery,Refinery,refinery_cruiser,ship_blocks,cruiser_yard,270.00,180.00,,0,cargo_block;industry_block;defense_block;power_block;bulkhead;propulsion_block;instrument_block;beam;pump;actuator;deck_section;hatch;armor_plate;airlock,4;1;3;2;146;1;1;120;12;10;65;53;26;40,1773867.38,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
